Rank,Industry,Sector,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Tickers
68,Property & Casualty Insurance,Financials,90.89,31,54,36,31,"CINF,CB,HIG,TRV,ACGL,WRB,ALL,PGR"
69,Building Products,Industrials,90.63,30,25,32,64,"JCI,ALLE,AOS,MAS,BLDR,TT,LII,CARR"
70,--- Reference ---,--- Reference ---,90.34,29,55,59,24,"QQQ,SPY,^VIX"
71,Electronic Equipment & Instruments,Information Technology,90.11,28,27,40,67,"KEYS,TDY,TRMB,ZBRA,ROP"
72,Restaurants,Consumer Discretionary,90.1,27,29,21,38,"YUM,DRI,SBUX,MCD,DPZ,CMG"
73,Fertilizers & Agricultural Chemicals,Materials,89.24,26,13,17,74,"CTVA,CF,MOS"
74,Self-Storage REITs,Real Estate,89.23,25,20,39,12,"EXR,PSA"
75,Health Care Services,Health Care,89.12,24,38,62,25,"CVS,DGX,LH,CI,DVA"
76,Movies & Entertainment,Communication Services,88.71,23,32,85,87,"TKO,DIS,LYV,PSKY,NFLX"
77,Managed Health Care,Health Care,88.53,22,10,23,0,"CNC,ELV,HUM,UNH,MOH"
78,Diversified Support Services,Industrials,88.16,21,23,29,19,"LDOS,CTAS,CPRT"
79,Paper & Plastic Packaging Products & Materials,Materials,88.01,20,17,7,30,"AVY,PKG,SW,AMCR,IP"
80,Distributors,Consumer Discretionary,87.97,19,7,24,43,"GPC,POOL"
81,Application Software,Information Technology,86.89,18,43,81,91,"APP,PLTR,SNPS,CDNS,ORCL,ADSK,FICO,DDOG,PTC,CRM,INTU,ADBE,TYL,WDAY"
82,Publishing,Communication Services,86.56,17,14,16,52,"NWS,NWSA"
83,Industrial Gases,Materials,86.56,17,8,9,37,"APD,LIN"
84,Data Center REITs,Real Estate,86.16,16,6,28,32,"EQIX,DLR"
85,Multi-Family Residential REITs,Real Estate,85.74,15,18,6,13,"CPT,UDR,MAA,ESS,EQR,AVB"
86,Internet Services & Infrastructure,Information Technology,84.27,14,19,11,46,"AKAM,VRSN,GDDY"
87,Integrated Telecommunication Services,Communication Services,84.19,13,26,36,53,"VZ,T"
88,Telecom Tower REITs,Real Estate,81.75,12,15,8,45,"CCI,SBAC,AMT"
89,Distillers & Vintners,Consumer Staples,81.69,11,16,0,0,"STZ,BF.B"
90,Packaged Foods & Meats,Consumer Staples,81.46,10,21,12,6,"HSY,TSN,SJM,MKC,MDLZ,HRL,KHC,GIS,CAG,CPB,LW"
91,Systems Software,Information Technology,81.06,9,22,52,73,"CRWD,MSFT,PANW,GEN,FTNT,NOW"
92,EDP Services,Technology,80.61,8,12,87,84,"PDD,ZS"
93,Household Products,Consumer Staples,78.81,7,4,5,4,"CL,CHD,CLX,KMB"
94,Transaction & Payment Processing Services,Financials,78.73,6,11,13,41,"JKHY,CPAY,MA,V,XYZ,GPN,FIS,PYPL,FISV"
95,Insurance Brokers,Financials,78.71,5,5,10,22,"WTW,AON,AJG,BRO,ERIE"
96,Human Resource & Employment Services,Industrials,77.61,4,9,25,51,"DAY,ADP,PAYX,PAYC"
97,Research & Consulting Services,Industrials,77.31,3,1,3,14,"EFX,VRSK"
98,Office REITs,Real Estate,76.68,2,0,14,3,"BXP,ARE"
99,Advertising,Communication Services,71.72,1,3,1,23,"OMC,TTD"
100,Computer Software,Technology,70.46,0,2,45,88,"SHOP,TRI,TEAM,MSTR"
101,Cable & Satellite,Communication Services,67.91,0,0,0,1,"CMCSA,CHTR"
